orderID,sentBy,orderTime,itemVal,closedBy,restName,paidBy,from,item,itemCount,table,closedAt
711,P1,2021-08-05 18:58:43.631000+00:00,18,testCafeAdmin,testCafe,card,admin,Limonata,1,b2,2021-08-05 20:13:34.690000+00:00
712,P5,2021-06-28 11:03:00.335000+00:00,15,testCafeAdmin,testCafe,card,admin,Filtre Kahve,1,d2,2021-06-28 13:06:22.026999+00:00
713,P3,2021-09-03 15:19:42.671000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b7,2021-09-03 16:15:43.914000+00:00
714,P6,2021-08-07 18:39:54.562999+00:00,20,testCafeAdmin,testCafe,card,admin,Limonata,1,s1,2021-08-07 18:54:31.568000+00:00
715,P7,2021-09-21 16:15:07.426000+00:00,4.945,testCafeAdmin,testCafe,cash,admin,Çay,1,d11,2021-09-21 16:46:22.843000+00:00
716,P1,2021-08-31 13:24:58.930999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b5,2021-08-31 13:56:10.170000+00:00
717,P5,2021-06-25 17:34:57.411000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d1,2021-06-25 18:57:08.572000+00:00
718,P6,2021-09-05 16:35:43.046999+00:00,31.05,testCafeAdmin,testCafe,card,admin,Islak kek,1,d14,2021-09-05 16:56:35.724999+00:00
719,P6,2021-08-26 18:42:42.677000+00:00,5.6925,testCafeAdmin,testCafe,cash,admin,Çay,1,d10,2021-08-26 19:22:16.733000+00:00
720,P6,2021-08-24 17:55:40.555999+00:00,3,testCafeAdmin,testCafe,cash,admin,Çay,1,d6,2021-08-24 19:07:36.625999+00:00
721,P5,2021-06-28 14:32:46.414000+00:00,25,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s1,2021-06-28 16:24:24.734999+00:00
722,P1,2021-08-08 17:37:34.059000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d10,2021-08-08 18:04:32.332999+00:00
723,P3,2021-09-03 15:48:42.321000+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d19,2021-09-03 16:38:55.848999+00:00
724,P7,2021-09-18 15:29:44.566999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b6,2021-09-18 16:03:05.225000+00:00
725,P2,2021-06-30 13:33:45.348999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,s4,2021-06-30 14:34:18.141999+00:00
726,P1,2021-09-06 14:00:18.924000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d19,2021-09-06 14:21:59.565000+00:00
727,P7,2021-10-10 13:05:54.456000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,b6,2021-10-10 13:25:24.458000+00:00
728,P6,2021-08-26 18:17:10.234999+00:00,5.75,testCafeAdmin,testCafe,card,admin,SU,1,d2,2021-08-26 19:01:46.650000+00:00
729,P1,2021-07-25 18:00:37.667999+00:00,7,testCafeAdmin,testCafe,card,admin,SODA,1,d4,2021-07-25 18:27:26.161000+00:00
730,P1,2021-08-01 16:31:12.112999+00:00,10,testCafeAdmin,testCafe,card,admin,SU,2,s1,2021-08-01 16:33:50.404999+00:00
731,P3,2021-09-09 16:22:38.622999+00:00,15,testCafeAdmin,testCafe,card,admin,Çay,3,b8,2021-09-09 16:56:56.207999+00:00
732,P6,2021-08-16 18:27:22.085000+00:00,22,testCafeAdmin,testCafe,card,admin,AROMALI Kivi,1,d17,2021-08-16 19:05:13.634000+00:00
733,P7,2021-09-26 18:41:22.994000+00:00,23.8,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d16,2021-09-26 19:35:35.878000+00:00
734,P3,2021-09-09 18:47:00.552999+00:00,12.6,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d4,2021-09-09 19:16:55.599999+00:00
735,P1,2021-09-09 11:36:41.855000+00:00,28,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,s7,2021-09-09 11:47:08.934000+00:00
736,P6,2021-08-24 17:30:32.782000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d15,2021-08-24 18:42:32.046000+00:00
737,P1,2021-09-07 17:38:59.976000+00:00,16.1,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,s1,2021-09-07 18:03:05.946000+00:00
738,P1,2021-07-13 17:08:07.388000+00:00,30.87,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s7,2021-07-13 17:39:20.030999+00:00
739,P1,2021-08-18 18:20:47.200999+00:00,25.875,testCafeAdmin,testCafe,card,admin,Oralet,1,s6,2021-08-18 18:27:40.428999+00:00
740,P1,2021-10-03 17:47:39.076000+00:00,16,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d7,2021-10-03 18:31:48.193000+00:00
741,P7,2021-09-27 18:56:28.818000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b1,2021-09-27 20:04:36.646000+00:00
742,P2,2021-08-11 17:19:08.118000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,d4,2021-08-11 18:04:04.115000+00:00
743,P1,2021-07-29 13:16:36.454999+00:00,54,testCafeAdmin,testCafe,card,admin,Oralet,2,s4,2021-07-29 13:42:34.815999+00:00
744,P6,2021-07-24 17:43:49.862999+00:00,5.5,testCafeAdmin,testCafe,cash,admin,Çay,1,d11,2021-07-24 19:15:22.433000+00:00
745,P7,2021-09-16 14:45:12.398000+00:00,30.015,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d14,2021-09-16 15:02:12.918000+00:00
746,P6,2021-07-19 16:52:46.040999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d11,2021-07-19 18:29:42.864000+00:00
747,P1,2021-10-03 12:14:02.641999+00:00,30,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d8,2021-10-03 12:42:53.344000+00:00
748,P1,2021-08-03 18:53:12.092999+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d7,2021-08-03 19:54:27.759000+00:00
749,P5,2021-08-14 19:20:53.401999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d4,2021-08-14 19:47:12.767999+00:00
750,P5,2021-07-18 17:04:52.934000+00:00,30.8,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d6,2021-07-18 17:16:50.170000+00:00
751,P6,2021-08-01 15:09:36.365999+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s7,2021-08-01 15:42:21.496999+00:00
752,P5,2021-07-28 18:45:59.532999+00:00,30,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,d15,2021-07-28 19:34:09.384000+00:00
753,P1,2021-08-22 17:54:06.194999+00:00,30,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,d15,2021-08-22 18:31:50.851000+00:00
754,P6,2021-08-29 18:37:26.552000+00:00,32.2,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d4,2021-08-29 19:55:50.407000+00:00
755,P3,2021-09-09 14:51:39.131000+00:00,33.12,testCafeAdmin,testCafe,card,admin,Cappucino,2,d19,2021-09-09 15:37:46.380000+00:00
756,P6,2021-07-17 14:49:09.246999+00:00,7,testCafeAdmin,testCafe,card,admin,SODA,1,s1,2021-07-17 15:04:09.476000+00:00
757,P2,2021-08-15 15:12:36.661000+00:00,40,testCafeAdmin,testCafe,cash,admin,AROMALI Kivi,2,b6,2021-08-15 15:37:52.035000+00:00
758,P1,2021-08-12 15:25:02.244999+00:00,52.8,testCafeAdmin,testCafe,cash,admin,Limonata,3,d6,2021-08-12 16:15:10.081000+00:00
759,P6,2021-07-19 18:58:37.473999+00:00,24,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d1,2021-07-19 19:33:52.582000+00:00
760,P5,2021-07-12 18:39:09.042000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b4,2021-07-12 19:16:35.075999+00:00
761,P1,2021-08-18 15:02:02.085000+00:00,11,testCafeAdmin,testCafe,cash,admin,Çay,2,d1,2021-08-18 15:23:22.073999+00:00
762,P2,2021-08-11 16:16:52.881000+00:00,27,testCafeAdmin,testCafe,card,admin,Oralet,1,s2,2021-08-11 17:15:18.871000+00:00
763,P2,2021-07-07 12:12:59.999000+00:00,9,testCafeAdmin,testCafe,card,admin,Çay,3,d6,2021-07-07 12:58:53.822999+00:00
764,P7,2021-09-25 15:20:32.983000+00:00,34,testCafeAdmin,testCafe,card,admin,Limonata,2,d5,2021-09-25 15:47:48.230000+00:00
765,P2,2021-08-15 16:55:02.994999+00:00,4.6,testCafeAdmin,testCafe,cash,admin,Çay,1,d14,2021-08-15 17:30:58.802000+00:00
766,P2,2021-07-04 12:31:14.480999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d16,2021-07-04 13:58:29.461999+00:00
767,P1,2021-08-13 18:38:02.392999+00:00,26.6112,testCafeAdmin,testCafe,cash,admin,Islak kek,1,d7,2021-08-13 19:24:56.596999+00:00
768,P2,2021-07-12 12:42:27.832000+00:00,16,testCafeAdmin,testCafe,cash,admin,Cappucino,1,s2,2021-07-12 12:59:31.851999+00:00
769,P7,2021-09-16 19:19:27.028000+00:00,30,testCafeAdmin,testCafe,cash,admin,Islak kek,1,d16,2021-09-16 19:52:51.804000+00:00
770,P5,2021-08-09 10:48:45.874000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,d2,2021-08-09 13:16:47.565000+00:00
771,P6,2021-08-23 17:08:10.279000+00:00,13.8,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d1,2021-08-23 18:17:15.273999+00:00
772,P5,2021-08-04 13:40:12.963000+00:00,7.5,testCafeAdmin,testCafe,cash,admin,SU,2,b3,2021-08-04 14:28:47.243999+00:00
773,P7,2021-09-19 16:19:54.539999+00:00,14,testCafeAdmin,testCafe,cash,admin,SODA,2,d4,2021-09-19 16:51:37.296000+00:00
774,P1,2021-07-30 12:07:49.946000+00:00,24,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,s1,2021-07-30 13:00:52.947999+00:00
775,P1,2021-09-04 14:53:58.122999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,s1,2021-09-04 15:16:37.464999+00:00
776,P1,2021-07-27 16:24:40.076999+00:00,11,testCafeAdmin,testCafe,cash,admin,Çay,2,d2,2021-07-27 16:59:46.684000+00:00
777,P7,2021-09-19 16:56:20.450999+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d16,2021-09-19 17:35:01.187000+00:00
778,P6,2021-08-07 14:58:10+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,s6,2021-08-07 15:39:02.388999+00:00
779,P5,2021-07-03 17:19:28.168999+00:00,4.25,testCafeAdmin,testCafe,cash,admin,SU,1,b1,2021-07-03 18:02:48.563999+00:00
780,P5,2021-08-14 19:29:43.903000+00:00,30,testCafeAdmin,testCafe,cash,admin,Islak kek,1,s6,2021-08-14 19:51:01.022000+00:00
781,P6,2021-08-30 16:23:25.450000+00:00,28.336,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s4,2021-08-30 16:42:59.309999+00:00
782,P5,2021-08-14 16:54:22.309000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d14,2021-08-14 17:19:02.392999+00:00
783,P2,2021-07-19 11:07:38.332999+00:00,24,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d1,2021-07-19 13:02:26.733999+00:00
784,P5,2021-08-02 15:03:09.811000+00:00,21.6,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d6,2021-08-02 15:20:49.092000+00:00
785,P7,2021-09-16 18:35:39.785000+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,d14,2021-09-16 19:23:48.848000+00:00
786,P1,2021-09-11 15:54:17.250000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d8,2021-09-11 17:39:42.137000+00:00
787,P1,2021-07-25 13:41:26.239000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,s3,2021-07-25 13:56:46.039000+00:00
788,P7,2021-09-26 18:54:15.698999+00:00,10,testCafeAdmin,testCafe,cash,admin,SU,2,b4,2021-09-26 19:21:23.047000+00:00
789,P1,2021-08-27 15:35:34.051000+00:00,28.014,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s6,2021-08-27 16:04:57.720000+00:00
790,P5,2021-07-31 19:31:59.946000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d7,2021-07-31 19:40:35.582999+00:00
791,P6,2021-08-01 18:09:08.696000+00:00,26.77752,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,s6,2021-08-01 20:30:31.257999+00:00
792,P6,2021-08-16 16:17:21.028000+00:00,30,testCafeAdmin,testCafe,card,admin,Oralet,1,d19,2021-08-16 16:54:28.051000+00:00
793,P5,2021-07-05 18:43:07.625999+00:00,25,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d1,2021-07-05 19:45:03.188999+00:00
794,P2,2021-08-11 15:00:55.048000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b4,2021-08-11 16:52:00.256999+00:00
795,P5,2021-07-30 18:55:46.201999+00:00,33,testCafeAdmin,testCafe,cash,admin,Oralet,1,d14,2021-07-30 19:12:41.229000+00:00
796,P5,2021-07-06 11:57:51.354000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d4,2021-07-06 12:27:22.494999+00:00
797,P5,2021-07-14 17:39:12.233999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d17,2021-07-14 18:02:34.009999+00:00
798,P3,2021-09-07 16:06:32.691999+00:00,30,testCafeAdmin,testCafe,cash,admin,Oralet,1,d10,2021-09-07 16:36:39.677999+00:00
799,P5,2021-07-06 14:58:35.022000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b4,2021-07-06 16:33:37.714999+00:00
800,P7,2021-10-04 17:35:20.668999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d1,2021-10-04 18:06:27.021000+00:00
801,P5,2021-07-10 16:37:39.963999+00:00,18,testCafeAdmin,testCafe,card,admin,Yeşil Çay,1,d1,2021-07-10 17:12:06.568000+00:00
802,P1,2021-08-29 16:18:38.092000+00:00,5.175,testCafeAdmin,testCafe,cash,admin,SU,1,s7,2021-08-29 16:38:14.150000+00:00
803,P7,2021-10-02 15:33:26.322999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b6,2021-10-02 16:11:03.873000+00:00
804,P5,2021-08-14 16:37:01.026000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d7,2021-08-14 16:50:01.559999+00:00
805,P5,2021-07-28 16:13:43.299999+00:00,31.74,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d11,2021-07-28 16:51:15.401999+00:00
806,P5,2021-07-16 17:38:18.493000+00:00,30,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,d4,2021-07-16 18:15:36.148999+00:00
807,P1,2021-09-04 11:50:26.576999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d1,2021-09-04 12:20:39.921999+00:00
808,P7,2021-09-29 18:06:36.641000+00:00,15,testCafeAdmin,testCafe,card,admin,Americano,1,d2,2021-09-29 19:50:13.303000+00:00
809,P5,2021-08-04 17:44:43.019999+00:00,22,testCafeAdmin,testCafe,cash,admin,SU,4,d1,2021-08-04 18:06:21.964999+00:00
810,P1,2021-07-18 15:29:14.703000+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s7,2021-07-18 16:06:56.184999+00:00
811,P3,2021-09-09 17:27:53.308000+00:00,12.6,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d2,2021-09-09 18:07:16.101000+00:00
812,P5,2021-07-17 17:15:09.717000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d11,2021-07-17 18:20:00.042000+00:00
813,P1,2021-09-26 14:23:55.937000+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d8,2021-09-26 14:33:41.012000+00:00
814,P1,2021-09-04 17:59:20.822000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,d19,2021-09-04 19:06:11.321000+00:00
815,P7,2021-10-10 12:06:41.279000+00:00,14,testCafeAdmin,testCafe,card,admin,SODA,2,d10,2021-10-10 13:01:07.355000+00:00
816,P7,2021-09-27 18:44:48.855999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d10,2021-09-27 18:57:26.318000+00:00
817,P1,2021-09-11 16:40:52.226000+00:00,27,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b6,2021-09-11 17:09:05.184000+00:00
818,P1,2021-08-13 17:03:10.658999+00:00,25.088,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d10,2021-08-13 18:00:16.046000+00:00
819,P6,2021-08-30 19:46:21.700000+00:00,5.819,testCafeAdmin,testCafe,card,admin,Çay,1,d1,2021-08-30 19:53:21.648999+00:00
820,P5,2021-07-18 19:45:22.301000+00:00,39.6,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,3,s7,2021-07-18 20:23:40.549000+00:00
821,P1,2021-08-14 16:01:17.358999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,b4,2021-08-14 16:48:22.200999+00:00
822,P3,2021-09-01 16:29:52.058000+00:00,24,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d1,2021-09-01 16:44:56.546000+00:00
823,P1,2021-09-08 15:38:04.326999+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d9,2021-09-08 16:15:05.095999+00:00
824,P1,2021-07-29 15:31:21.769999+00:00,17.25,testCafeAdmin,testCafe,cash,admin,Americano,1,b8,2021-07-29 16:05:15.451999+00:00
825,P5,2021-07-12 19:20:12.969000+00:00,25.2,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d16,2021-07-12 20:16:28.786000+00:00
826,P3,2021-09-10 12:45:33.461999+00:00,29.67,testCafeAdmin,testCafe,cash,admin,Islak kek,1,d16,2021-09-10 15:19:15.028000+00:00
827,P3,2021-09-13 15:33:15.729000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d16,2021-09-13 16:21:55.555999+00:00
828,P5,2021-06-28 14:19:25.907999+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d12,2021-06-28 15:26:49.069999+00:00
829,P6,2021-08-05 17:18:40.595999+00:00,5.5,testCafeAdmin,testCafe,card,admin,SU,1,s1,2021-08-05 18:35:22.555999+00:00
830,P1,2021-08-06 16:26:52.230999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,b6,2021-08-06 17:02:43.507999+00:00
831,P7,2021-09-16 14:21:34.007999+00:00,14.49,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d10,2021-09-16 15:01:09.466000+00:00
832,P1,2021-08-13 17:37:03.703999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d1,2021-08-13 17:54:31.242000+00:00
833,P3,2021-09-08 12:53:37.184000+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d13,2021-09-08 13:46:45.355999+00:00
834,P1,2021-08-04 16:26:45.845000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,b8,2021-08-04 16:52:31.719000+00:00
835,P1,2021-07-28 19:16:15.368999+00:00,33,testCafeAdmin,testCafe,card,admin,Islak kek,1,d11,2021-07-28 19:40:28.618999+00:00
836,P1,2021-07-22 12:35:41.625000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d11,2021-07-22 12:48:06.739000+00:00
837,P6,2021-08-22 14:05:52.950999+00:00,24,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d1,2021-08-22 15:03:54.260999+00:00
838,P5,2021-07-16 16:48:33.826999+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d16,2021-07-16 17:30:37.622999+00:00
839,P5,2021-07-06 14:34:39.407999+00:00,18,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,1,b4,2021-07-06 14:54:55.595000+00:00
840,P5,2021-07-04 13:47:31.926000+00:00,10,testCafeAdmin,testCafe,card,admin,SU,2,d2,2021-07-04 14:40:34.984999+00:00
841,P1,2021-09-04 18:29:16.173000+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d11,2021-09-04 18:49:33.319999+00:00
842,P1,2021-08-13 19:30:07.354000+00:00,11.2,testCafeAdmin,testCafe,cash,admin,SU,2,d7,2021-08-13 20:16:19.446000+00:00
843,P3,2021-09-12 18:08:47.345000+00:00,15.824,testCafeAdmin,testCafe,cash,admin,Cappucino,1,s1,2021-09-12 18:51:06.342999+00:00
844,P1,2021-08-05 15:38:45.417999+00:00,5.5,testCafeAdmin,testCafe,card,admin,Çay,1,s6,2021-08-05 16:45:24.940999+00:00
845,P7,2021-09-25 12:24:25.945000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d7,2021-09-25 12:45:31.587000+00:00
846,P1,2021-07-18 15:25:41.345000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d4,2021-07-18 17:04:56.793999+00:00
847,P5,2021-08-07 10:47:43.647000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d12,2021-08-07 11:15:16.085000+00:00
848,P5,2021-07-13 11:28:35.131000+00:00,6,testCafeAdmin,testCafe,cash,admin,Çay,2,b1,2021-07-13 11:57:52.713000+00:00
849,P3,2021-09-06 17:05:14.914000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d18,2021-09-06 17:27:14.851999+00:00
850,P6,2021-08-10 16:00:32.213000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d2,2021-08-10 16:44:32.255000+00:00
851,P5,2021-07-17 16:52:28.213000+00:00,33.88,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s6,2021-07-17 17:23:15.881000+00:00
852,P7,2021-09-21 17:05:11.098999+00:00,16,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d5,2021-09-21 18:17:08.367000+00:00
853,P6,2021-08-21 19:51:32.884999+00:00,61.6,testCafeAdmin,testCafe,cash,admin,CheeseCake,2,d4,2021-08-21 20:25:32.540999+00:00
854,P2,2021-08-11 18:52:50.214999+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d19,2021-08-11 19:42:03.095000+00:00
855,P2,2021-06-30 13:17:56.852999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b6,2021-06-30 14:50:37.969000+00:00
856,P3,2021-09-01 17:30:56.710999+00:00,12,testCafeAdmin,testCafe,cash,admin, ESPRESSO,1,b8,2021-09-01 17:57:03.663000+00:00
857,P6,2021-07-17 15:53:24.311000+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d6,2021-07-17 16:49:01.484999+00:00
858,P6,2021-08-30 15:56:40.953000+00:00,32,testCafeAdmin,testCafe,cash,admin,Cappucino,2,d7,2021-08-30 17:16:11.040999+00:00
859,P1,2021-08-27 15:39:15.147000+00:00,17.1,testCafeAdmin,testCafe,cash,admin,Kivi,1,b8,2021-08-27 16:18:49.510999+00:00
860,P7,2021-09-25 14:26:58.282000+00:00,7,testCafeAdmin,testCafe,cash,admin,SODA,1,d4,2021-09-25 15:20:35.318000+00:00
861,P1,2021-09-04 14:25:37.438999+00:00,8.5,testCafeAdmin,testCafe,card,admin,Çay,2,d5,2021-09-04 14:37:59.407999+00:00
862,P1,2021-09-10 16:27:17.585000+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,s1,2021-09-10 17:13:16.520999+00:00
863,P1,2021-07-24 18:28:01.973999+00:00,5.175,testCafeAdmin,testCafe,cash,admin,SU,1,d8,2021-07-24 19:01:47.163000+00:00
864,P6,2021-08-01 15:09:55.190000+00:00,10,testCafeAdmin,testCafe,card,admin,SU,2,s7,2021-08-01 15:42:21.496999+00:00
865,P3,2021-09-12 15:18:51.759999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b7,2021-09-12 15:18:51.779000+00:00
866,P1,2021-08-06 18:03:58.904999+00:00,33,testCafeAdmin,testCafe,cash,admin,Oralet,1,d10,2021-08-06 18:38:36.538000+00:00
867,P5,2021-07-30 17:13:50.755000+00:00,33,testCafeAdmin,testCafe,cash,admin,Islak kek,1,d5,2021-07-30 17:35:40.334000+00:00
868,P6,2021-08-05 17:41:51.641000+00:00,30,testCafeAdmin,testCafe,cash,admin,Oralet,1,b1,2021-08-05 18:26:00.690999+00:00
869,P1,2021-07-15 17:37:17.838999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d4,2021-07-15 18:05:18.615000+00:00
870,P5,2021-08-04 17:13:48.880000+00:00,26.4,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d4,2021-08-04 17:57:44.931999+00:00
871,P3,2021-09-11 14:56:05.885999+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,d16,2021-09-11 15:16:25.842000+00:00
872,P5,2021-07-14 17:48:55.812000+00:00,30.8,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d5,2021-07-14 18:53:02.786999+00:00
873,P5,2021-06-26 12:33:26.907999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b5,2021-06-26 16:49:38.382999+00:00
874,P7,2021-09-23 18:28:09.878999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b6,2021-09-23 18:39:08.776000+00:00
875,P5,2021-07-14 14:17:52.269000+00:00,30,testCafeAdmin,testCafe,card,admin,Islak kek,1,s7,2021-07-14 14:45:45.815999+00:00
876,P1,2021-08-22 12:44:52.937999+00:00,32.2,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s1,2021-08-22 13:50:19.288000+00:00
877,P5,2021-08-01 17:16:28.237999+00:00,34.5,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,d4,2021-08-01 17:41:08.872999+00:00
878,P3,2021-09-13 12:15:30.789999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d4,2021-09-13 12:41:14.630000+00:00
879,P6,2021-07-31 13:46:53.829999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b7,2021-07-31 14:31:04.142999+00:00
880,P7,2021-09-20 14:10:55.053999+00:00,13.05,testCafeAdmin,testCafe,card,admin,SU,3,s4,2021-09-20 14:36:02.421000+00:00
881,P3,2021-09-10 10:02:09.210000+00:00,30,testCafeAdmin,testCafe,card,admin,Islak kek,1,b6,2021-09-10 11:48:55.049000+00:00
882,P1,2021-07-24 19:32:55.624000+00:00,30,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,b8,2021-07-24 20:12:45.382999+00:00
883,P5,2021-06-25 14:59:38.066999+00:00,10.2,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d4,2021-06-25 16:22:16.201999+00:00
884,P5,2021-07-08 18:01:55.273000+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,b6,2021-07-08 18:29:39.816999+00:00
885,P6,2021-08-09 15:05:13.108999+00:00,4.4,testCafeAdmin,testCafe,cash,admin,SU,1,d1,2021-08-09 15:23:41.637000+00:00
886,P1,2021-08-26 12:18:19.138000+00:00,13.2,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,s4,2021-08-26 12:46:30.454999+00:00
887,P5,2021-07-28 15:30:02.539000+00:00,10.2,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b1,2021-07-28 20:19:35.641000+00:00
888,P5,2021-07-16 19:31:34.398000+00:00,5.5,testCafeAdmin,testCafe,card,admin,Çay,1,s7,2021-07-16 20:28:03.571000+00:00
